operation, data structure, listSize, seed, iteration, run count, total time, avg time
EN,array,50000,0,0,2,1.0489636,0.5244818,0,1,2,1.0317494999999999,0.5158747499999999,0,2,2,1.0523837,0.52619185,0,3,2,1.0299472,0.5149736,0,4,2,1.0146283,0.50731415,0,5,2,1.0215612,0.5107806,0,6,2,1.0368773,0.51843865,0,7,2,1.0163932,0.5081966,0,8,2,1.0203503,0.51017515,0,9,2,1.0234779,0.51173895
DE,array,45000,0,0,3,2.2474487,0.7491495666666667,0,1,3,1.1699137,0.38997123333333333,0,2,3,1.2492081,0.41640269999999996,0,3,3,1.1952312999999999,0.3984104333333333,0,4,3,1.1581266000000001,0.38604220000000006,0,5,3,1.1668037,0.38893456666666665,0,6,3,1.1681041,0.38936803333333336,0,7,3,1.1485645,0.3828548333333333,0,8,3,1.1762565,0.39208550000000003,0,9,3,1.3323093,0.4441031
DE,linkedlist,50000,0,0,2,120.1987419,60.09937095,0,1,2,120.4091833,60.20459165,0,2,2,141.5254184,70.7627092,0,3,2,128.18174169999998,64.09087084999999,0,4,2,128.992616,64.496308,0,5,2,130.17914960000002,65.08957480000001,0,6,2,128.7244054,64.3622027,0,7,2,135.4355596,67.7177798,0,8,2,138.1510541,69.07552705,0,9,2,127.72103489999999,63.860517449999996
PT,linkedlist,45000,0,0,3,182.39735650000003,60.799118833333345,0,1,3,84.8375183,28.279172766666665,0,2,3,84.78348940000001,28.261163133333337,0,3,3,83.8355575,27.94518583333333,0,4,3,83.8642097,27.954736566666668,0,5,3,84.3311219,28.110373966666668,0,6,3,85.16976530000001,28.38992176666667,0,7,3,84.1026711,28.0342237,0,8,3,84.0900332,28.030011066666663,0,9,3,84.4786869,28.1595623
PT,array,45000,0,0,3,1.8125041,0.6041680333333334,0,1,3,0.9923719000000001,0.33079063333333336,0,2,3,1.0793458,0.35978193333333336,0,3,3,1.0478421,0.3492807,0,4,3,1.0508267999999998,0.35027559999999996,0,5,3,1.0484518,0.34948393333333333,0,6,3,0.975521,0.32517366666666664,0,7,3,0.978293,0.3260976666666667,0,8,3,1.0383281,0.34610936666666664,0,9,3,1.0467458,0.34891526666666667
PT,linkedlist,50000,0,0,2,136.5549317,68.27746585,0,1,2,133.1385463,66.56927315,0,2,2,136.85845339999997,68.42922669999999,0,3,2,133.6127935,66.80639675,0,4,2,136.5213325,68.26066625,0,5,2,134.3279474,67.1639737,0,6,2,137.4058201,68.70291005,0,7,2,136.24414960000001,68.12207480000001,0,8,2,139.1323948,69.5661974,0,9,2,140.0894574,70.0447287
EN,tree,50000,0,0,2,98.03539230000001,49.017696150000006,0,1,2,97.39045820000001,48.695229100000006,0,2,2,97.7346832,48.8673416,0,3,2,99.73378620000001,49.866893100000006,0,4,2,98.86522,49.43261,0,5,2,98.7674032,49.3837016,0,6,2,98.4072532,49.2036266,0,7,2,98.69643160000001,49.348215800000006,0,8,2,98.11843619999999,49.059218099999995,0,9,2,97.70519510000001,48.852597550000006
PT,tree,50000,0,0,2,109.4213253,54.71066265,0,1,2,107.69861420000001,53.849307100000004,0,2,2,105.6079151,52.80395755,0,3,2,106.78212860000001,53.391064300000004,0,4,2,107.9141669,53.95708345,0,5,2,107.7614531,53.88072655,0,6,2,107.555065,53.7775325,0,7,2,108.4447333,54.22236665,0,8,2,104.07162939999999,52.035814699999996,0,9,2,107.5728528,53.7864264
EN,array,45000,0,0,3,1.8939268000000002,0.6313089333333334,0,1,3,1.8522804,0.6174267999999999,0,2,3,1.8304056000000002,0.6101352000000001,0,3,3,1.9111747000000001,0.6370582333333333,0,4,3,1.8782309000000001,0.6260769666666667,0,5,3,1.8433233,0.6144411,0,6,3,1.822358,0.6074526666666666,0,7,3,1.7863049,0.5954349666666666,0,8,3,1.8460603,0.6153534333333334,0,9,3,1.8305044,0.6101681333333333
EN,linkedlist,50000,0,0,2,119.08681829999999,59.543409149999995,0,1,2,119.0335487,59.51677435,0,2,2,120.5930312,60.2965156,0,3,2,119.6825527,59.84127635,0,4,2,118.7548534,59.3774267,0,5,2,118.5409193,59.27045965,0,6,2,120.2226726,60.1113363,0,7,2,118.391059,59.1955295,0,8,2,118.5174719,59.25873595,0,9,2,118.7875787,59.39378935
PT,tree,45000,0,0,3,150.670693,50.223564333333336,0,1,3,71.34336740000002,23.781122466666673,0,2,3,71.429727,23.809909,0,3,3,70.8812487,23.6270829,0,4,3,66.27934610000001,22.09311536666667,0,5,3,71.34547470000001,23.781824900000004,0,6,3,70.7616548,23.587218266666667,0,7,3,71.8167174,23.9389058,0,8,3,71.7382474,23.912749133333335,0,9,3,71.4246827,23.80822756666667
DE,linkedlist,45000,0,0,3,187.67522900000003,62.55840966666668,0,1,3,87.2680161,29.0893387,0,2,3,85.3058824,28.435294133333333,0,3,3,84.3108387,28.1036129,0,4,3,83.8272689,27.94242296666667,0,5,3,84.76797749999999,28.255992499999994,0,6,3,84.7099918,28.236663933333332,0,7,3,85.27848039999999,28.42616013333333,0,8,3,85.6732289,28.557742966666666,0,9,3,85.9876808,28.66256026666667
DE,tree,50000,0,0,2,98.8748497,49.43742485,0,1,2,109.45229020000001,54.726145100000004,0,2,2,104.52861940000001,52.264309700000005,0,3,2,104.9989343,52.49946715,0,4,2,104.35214979999999,52.176074899999996,0,5,2,105.38525539999999,52.692627699999996,0,6,2,104.6272886,52.3136443,0,7,2,108.2922625,54.14613125,0,8,2,105.8602592,52.9301296,0,9,2,105.7767544,52.8883772
